,API,Operator,Lease_Name,Well_Number,Spud_Date,TD,Months_Produced,Completion_Date,First_Production_Day,Cum_BOE,Cum_Gas,Cum_Oil,Daily_Gas,Daily_Oil,First_Month_Gas,First_Month_Oil,Drilling_Type,Production_type,Reservoir,Field,Lat,Long,Perforated_Interval_Length
688,4230132980,"ANADARKO E&P ONSHORE, LLC",SUNSHINE 54-2-21,1H,11/30/2016,16448.0,1.0,12/10/2016,7/1/2017,4815.0,10544.0,3058.0,340.0,99.0,10544.0,3058.0,H,OIL,WOLFCAMP,PHANTOM,31.838467200000004,-103.66085129999999,
689,4230132898,"ANADARKO E&P ONSHORE, LLC",SILVERTIP 76-7 UNIT B,1H,7/5/2016,22294.0,3.0,8/17/2016,5/1/2017,39092.0,59124.0,29238.0,643.0,318.0,33484.0,13251.0,H,OIL,WOLFCAMP,PHANTOM,31.9686441,-103.5810958,9432.0
690,4230133000,"ANADARKO E&P ONSHORE, LLC",OLYMPIC 54-2-7,1H,12/26/2016,16987.0,1.0,12/21/2016,7/1/2017,8708.0,17655.0,5765.0,570.0,186.0,17655.0,5765.0,H,OIL,WOLFCAMP,PHANTOM,31.870196399999998,-103.6990938,
691,4230133002,"ROSEHILL OPERATING COMPANY, LLC",WEBER 26,G001,11/9/2016,12200.0,7.0,1/3/2017,1/1/2017,246953.0,332207.0,191585.0,1567.0,904.0,31508.0,23122.0,H,OIL,WOLFCAMP,PHANTOM,31.8334228,-103.4760322,4662.0
692,4230133042,RD SHELL,JOHNSON 53-2-34 LOV,1H,12/28/2016,16955.0,1.0,5/9/2017,5/1/2017,3678.0,10948.0,1853.0,353.0,60.0,10948.0,1853.0,H,OIL,WOLFCAMP,PHANTOM,31.811494300000003,-103.5352448,4695.0
693,4230133224,"RKI EXPLORATION & PRODUCTION, LLC",LINDSAY 9,6H,3/18/2017,15361.0,3.0,5/31/2017,5/1/2017,67119.0,163023.0,39948.0,1772.0,434.0,355.0,477.0,H,OIL,BONE SPRING,SANDBAR,31.9715783,-103.7540467,4646.0
694,4230133087,MEWBOURNE HOLDINGS INC,ZUMA 3 SL,W101DM,11/14/2016,14600.0,5.0,3/7/2017,3/1/2017,319356.0,1075990.0,140024.0,7033.0,915.0,89059.0,13304.0,H,GAS,WOLFCAMP,PHANTOM,31.9992049,-103.9562395,4114.0
695,4230132427,,THRESHER 55-1-12 UNIT A 16H,,2/11/2018,,,,4/1/2018,11403.50012,13875.0,9091.0,,,,,H,OIL,,,31.98139381,-103.710083,0.0
696,4230132427,ANADARKO E&P ONSHORE LLC,THRESHER 55-1-12 UNIT A 16H,16H,2/11/2018,,,3/5/2018,4/1/2018,11403.50012,13875.0,9091.0,,,,,H,OIL,,,31.98139381,-103.710083,0.0
697,4230132937,SHELL WESTERN E&P,UNIVERSITY 20 PW UNIT 2003H,2003H,12/18/2017,,,9/18/2016,4/1/2018,997854.8398,988451.0,833113.0,,,,,H,OIL,WOLFCAMP,,31.68688774,-103.33529659999999,0.0
698,4230132937,SHELL WESTERN E&amp;P,UNIVERSITY 20 PW UNIT 2003H,2003H,12/18/2017,,,12/18/2017,4/1/2018,997854.8398,988451.0,833113.0,,,,,H,OIL,WOLFCAMP,,31.68688774,-103.33529659999999,0.0
699,4230132937,SHELL WESTERN E&P,UNIVERSITY 20 PW UNIT 2003H,2003ST,12/18/2017,,,3/9/2018,4/1/2018,997854.8398,988451.0,833113.0,,,,,H,OIL,WOLFCAMP,,31.68688774,-103.33529659999999,7696.0
700,4230132973,ANADARKO E&P ONSHORE LLC,WAR ADMIRAL 28-4 UNIT D 1H 1H,1H,7/12/2018,,,9/21/2018,9/1/2018,281739.6719,318442.0,228666.0,,,,,H,OIL,WOLFCAMP,,31.84419441,-103.3725891,10080.0
701,4230132973,,WAR ADMIRAL 28-4 UNIT D 1H 1H,,7/12/2018,,,,9/1/2018,281739.6719,318442.0,228666.0,,,,,H,OIL,,,31.84419441,-103.3725891,0.0
702,4230132972,"WPX ENERGY PERMIAN, LLC",GINGER 29 2H,2H,4/19/2018,,,6/29/2018,6/1/2018,54587.999970000004,94464.0,38844.0,,,,,H,OIL,WOLFCAMP,,31.77046585,-103.48295590000001,0.0
703,4230132972,"WPX ENERGY PERMIAN, LLC",GINGER 29 2H,2H,4/19/2018,,,6/29/2018,6/1/2018,54587.999970000004,94464.0,38844.0,,,,,H,OIL,WOLFCAMP,,31.77046585,-103.48295590000001,4428.0
704,4230132972,,GINGER 29 2H,,4/19/2018,,,,6/1/2018,54587.999970000004,94464.0,38844.0,,,,,H,OIL,,,31.77046585,-103.48295590000001,0.0
705,4230133119,XTO ENERGY INC.,ST. LUCIA 76 2833 21H,21H,12/5/2017,,,6/4/2018,11/1/2018,238154.8413,261047.0,194647.0,,,,,H,OIL,WOLFCAMP,,31.94273186,-103.5596695,0.0
706,4230133119,,ST. LUCIA 76 2833 21H,,12/5/2017,,,,11/1/2018,238154.8413,261047.0,194647.0,,,,,H,OIL,,,31.94273186,-103.5596695,0.0
707,4230133119,XTO ENERGY INC.,ST. LUCIA 76 2833 21H,21H,12/5/2017,,,11/8/2018,11/1/2018,238154.8413,261047.0,194647.0,,,,,H,OIL,,,31.94273186,-103.5596695,9990.0
708,4230133150,,ST. LUCIA 76 2833 13H,,3/9/2018,,,,5/1/2018,105640.9153,289474.0,57395.25,,,,,H,OIL,,,31.94212914,-103.56283570000001,0.0
709,4230133150,XTO ENERGY INC.,ST. LUCIA 76 2833 13H,13H,3/9/2018,,,5/7/2018,5/1/2018,105640.9153,289474.0,57395.25,,,,,H,OIL,,,31.94212914,-103.56283570000001,0.0
710,4230133149,"EOG RESOURCES, INC.",NOAH BRUNSON B UNIT 4H,4H,12/21/2017,,,7/20/2018,7/1/2018,204872.49800000002,269781.0,159909.0,,,,,H,OIL,WOLFCAMP,,31.97447777,-103.4637833,8683.0
711,4230133149,,NOAH BRUNSON B UNIT 4H,,12/21/2017,,,,7/1/2018,204872.49800000002,269781.0,159909.0,,,,,H,OIL,,,31.97447777,-103.4637833,0.0
712,4230133146,,NOAH BRUNSON A UNIT 4H,,1/5/2018,,,,7/1/2018,191792.33399999997,258800.0,148659.0,,,,,H,OIL,,,31.97317314,-103.468544,0.0
713,4230133146,"EOG RESOURCES, INC.",NOAH BRUNSON A UNIT 4H,4H,1/5/2018,,,7/22/2018,7/1/2018,191792.33399999997,258800.0,148659.0,,,,,H,OIL,,,31.97317314,-103.468544,9731.0
714,4230133147,"EOG RESOURCES, INC.",NOAH BRUNSON A UNIT 5H,5H,1/4/2018,,,7/22/2018,7/1/2018,228308.833,301913.0,177990.0,,,,,H,OIL,WOLFCAMP,,31.97320366,-103.4684448,9643.0
715,4230133147,,NOAH BRUNSON A UNIT 5H,,1/4/2018,,,,7/1/2018,228308.833,301913.0,177990.0,,,,,H,OIL,,,31.97320366,-103.4684448,0.0
716,4230133148,,NOAH BRUNSON B UNIT 3H,,12/19/2017,,,,7/1/2018,255574.1611,328657.0,200798.0,,,,,H,OIL,,,31.97450829,-103.4636765,0.0
717,4230133148,"EOG RESOURCES, INC.",NOAH BRUNSON B UNIT 3H,3H,12/19/2017,,,7/20/2018,7/1/2018,255574.1611,328657.0,200798.0,,,,,H,OIL,,,31.97450829,-103.4636765,9003.0
718,4230133120,,ST. LUCIA 76 2833 12H,,12/5/2017,,,,12/1/2018,181370.8359,194369.0,148976.0,,,,,H,OIL,,,31.94273186,-103.5597687,0.0
719,4230133120,XTO ENERGY INC.,ST. LUCIA 76 2833 12H,12H,12/5/2017,,,7/1/2018,12/1/2018,181370.8359,194369.0,148976.0,,,,,H,OIL,,,31.94273186,-103.5597687,0.0
720,4230133120,XTO ENERGY INC.,ST. LUCIA 76 2833 12H,12H,12/5/2017,,,12/28/2018,12/1/2018,181370.8359,194369.0,148976.0,,,,,H,OIL,,,31.94273186,-103.5597687,10001.0
721,4230133145,"EOG RESOURCES, INC.",NOAH BRUNSON A UNIT 3H,3H,1/7/2018,,,7/22/2018,7/1/2018,243513.332,336008.0,187512.0,,,,,H,OIL,WOLFCAMP,,31.97314262,-103.46865840000001,9721.0
722,4230133145,,NOAH BRUNSON A UNIT 3H,,1/7/2018,,,,7/1/2018,243513.332,336008.0,187512.0,,,,,H,OIL,,,31.97314262,-103.46865840000001,0.0
723,4230133118,,ST. LUCIA 76 2833 31H,,12/28/2017,,,,2/1/2019,149078.5,195897.0,116429.0,,,,,H,OIL,,,31.9426136,-103.55912020000001,0.0
724,4230133118,XTO ENERGY INC.,ST. LUCIA 76 2833 31H,31H,12/28/2017,,,7/13/2018,2/1/2019,149078.5,195897.0,116429.0,,,,,H,OIL,,,31.9426136,-103.55912020000001,0.0
725,4230133118,XTO ENERGY INC.,ST. LUCIA 76 2833 31H,31H,12/28/2017,,,2/1/2019,2/1/2019,149078.5,195897.0,116429.0,,,,,H,OIL,,,31.9426136,-103.55912020000001,9301.0
726,4230133165,"EOG RESOURCES, INC.",GOODNIGHT UNIT 2H,2H,1/24/2018,,,5/23/2018,5/1/2018,346267.8374,517631.0,259996.0,,,,,H,OIL,WOLFCAMP,,31.91130066,-103.52062990000002,9527.0
727,4230133165,,GOODNIGHT UNIT 2H,,1/24/2018,,,,5/1/2018,346267.8374,517631.0,259996.0,,,,,H,OIL,,,31.91130066,-103.52062990000002,0.0
728,4230133168,,GOODNIGHT UNIT 5H,,1/16/2018,,,,6/1/2018,459247.4512,660500.7,349164.0,,,,,H,OIL,,,31.91129684,-103.5163956,0.0
729,4230133168,"EOG RESOURCES, INC.",GOODNIGHT UNIT 5H,5H,1/16/2018,,,6/26/2018,6/1/2018,459247.4512,660500.7,349164.0,,,,,H,OIL,,,31.91129684,-103.5163956,9829.0
730,4230133164,,GOODNIGHT UNIT 1H,,1/24/2018,,,,5/1/2018,258748.1677,360667.0,198637.0,,,,,H,OIL,,,31.911182399999998,-103.52027890000001,0.0
731,4230133164,"EOG RESOURCES, INC.",GOODNIGHT UNIT 1H,1H,1/24/2018,,,5/23/2018,5/1/2018,258748.1677,360667.0,198637.0,,,,,H,OIL,,,31.911182399999998,-103.52027890000001,9761.0
732,4230133353,SHELL WESTERN E&P,UNIVERSITY 19 PW UNIT 1903H,1903H,1/6/2018,,,5/28/2018,5/1/2018,59036.49951,99777.0,42407.0,,,,,H,OIL,WOLFCAMP,,31.67349243,-103.3946152,11116.0
733,4230133353,,UNIVERSITY 19 PW UNIT 1903H,,1/6/2018,,,,5/1/2018,59036.49951,99777.0,42407.0,,,,,H,OIL,,,31.67349243,-103.3946152,0.0
734,4230133356,SHELL WESTERN E&amp;P,UNIVERSITY 19 PW UNIT,,1/10/2018,,,5/22/2017,5/1/2018,216091.1694,207889.0,181443.0,,,,,H,OIL,WOLFCAMP,,31.67354202,-103.3945923,0.0
735,4230133356,SHELL WESTERN E&P,UNIVERSITY 19 PW UNIT,1904H,1/10/2018,,,5/31/2018,5/1/2018,216091.1694,207889.0,181443.0,,,,,H,OIL,WOLFCAMP,,31.67354202,-103.3945923,9103.0
736,4230133442,,LUDEMAN I WC 1410H,,12/30/2017,,,,6/1/2018,184743.7136,241759.422,144450.469,,,,,H,OIL,,,31.93166542,-103.4268417,0.0
737,4230133442,COG OPERATING LLC,LUDEMAN I WC 1410H,1410H,12/30/2017,,,6/24/2018,6/1/2018,184743.7136,241759.422,144450.469,,,,,H,OIL,,,31.93166542,-103.4268417,7213.0
738,4230133431,ANADARKO E&P ONSHORE LLC,COTTONWOOD 55-1-14 UNIT 2HR,2HR,12/1/2017,,,3/16/2018,3/1/2018,336884.50200000004,918513.0,183799.0,,,,,H,OIL,WOLFCAMP,,31.95742035,-103.72916409999999,9626.0
739,4230133431,,COTTONWOOD 55-1-14 UNIT 2HR,,12/1/2017,,,,3/1/2018,336884.50200000004,918513.0,183799.0,,,,,H,OIL,,,31.95742035,-103.72916409999999,0.0
740,4230133462,"WPX ENERGY PERMIAN, LLC",YMC 9 2H,2H,1/14/2018,,,9/13/2018,9/1/2018,170678.1709,499813.0,87376.0,,,,,H,OIL,WOLFCAMP,,31.97031975,-103.8684921,0.0
741,4230133462,"WPX ENERGY PERMIAN, LLC",YMC 9 2H,2H,1/14/2018,,,9/13/2018,9/1/2018,170678.1709,499813.0,87376.0,,,,,H,OIL,WOLFCAMP,,31.97031975,-103.8684921,4716.0
742,4230133462,,YMC 9 2H,,1/14/2018,,,,9/1/2018,170678.1709,499813.0,87376.0,,,,,H,OIL,,,31.97031975,-103.8684921,0.0
743,4230133491,ANADARKO E&P ONSHORE LLC,CYCLONE 54-2-15 UNIT 1H,1H,5/12/2018,,,7/17/2018,7/1/2018,123228.3389,311084.0,71381.0,,,,,H,OIL,WOLFCAMP,,31.85304451,-103.64061740000001,7025.0
744,4230133491,,CYCLONE 54-2-15 UNIT 1H,,5/12/2018,,,,7/1/2018,123228.3389,311084.0,71381.0,,,,,H,OIL,,,31.85304451,-103.64061740000001,0.0
745,4230133531,,MURUS 55-2-30 LOV UNIT SW 1H,,2/11/2018,,,,6/1/2018,191506.9961,444012.0,117505.0,,,,,H,OIL,,,31.81779671,-103.801445,0.0
746,4230133531,SHELL WESTERN E&P,MURUS 55-2-30 LOV UNIT SW 1H,1H,2/11/2018,,,6/11/2018,6/1/2018,191506.9961,444012.0,117505.0,,,,,H,OIL,,,31.81779671,-103.801445,7431.0
747,4230133605,SHELL WESTERN E&P,WHEAT TRUST C27-4 LOV 2H,2H,3/28/2018,,,4/23/2018,,,,,,,,,H,OIL,WOLFCAMP,,31.7403717,-103.4946747,0.0
748,4230133605,SHELL WESTERN E&P,WHEAT TRUST C27-4 LOV 2H,2H,3/28/2018,,,1/19/2019,,,,,,,,,H,OIL,,,31.7403717,-103.4946747,0.0
749,4230133605,,WHEAT TRUST C27-4 LOV 2H,,3/28/2018,,,,,,,,,,,,H,OIL,,,31.7403717,-103.4946747,0.0
750,4230133631,"EOG RESOURCES, INC.",LINK VJ RANCH 23-11 D,4H,3/2/2018,,,9/2/2018,9/1/2018,258549.4922,558135.0,165527.0,,,,,H,OIL,WOLFCAMP,,31.83196259,-103.73027040000001,10212.0
751,4230133631,,LINK VJ RANCH 23-11 D,,3/2/2018,,,,9/1/2018,258549.4922,558135.0,165527.0,,,,,H,OIL,,,31.83196259,-103.73027040000001,0.0
752,4230133635,,LINK VJ RANCH 14-23 H 8H,,3/14/2018,,,,6/1/2018,254805.66600000003,659212.0,144937.0,,,,,H,OIL,,,31.85521317,-103.7207031,0.0
753,4230133635,"EOG RESOURCES, INC.",LINK VJ RANCH 14-23 H 8H,8H,3/14/2018,,,6/22/2018,6/1/2018,254805.66600000003,659212.0,144937.0,,,,,H,OIL,,,31.85521317,-103.7207031,7643.0
754,4230133652,,STATE 48 10,,2/3/2018,,,,11/1/2018,55394.66504,80146.0,42037.0,,,,,V,OIL,,,31.77096748,-103.50104520000001,0.0
755,4230133652,"HEADINGTON ENERGY PARTNERS, LLC",STATE 48 10,10,2/3/2018,,,2/19/2018,11/1/2018,55394.66504,80146.0,42037.0,,,,,V,OIL,,,31.77096748,-103.50104520000001,0.0
756,4230133632,"EOG RESOURCES, INC.",LINK VJ RANCH 14-23 E 5H,5H,3/2/2018,,,9/4/2018,9/1/2018,229777.5,501891.0,146129.0,,,,,H,OIL,WOLFCAMP,,31.85494995,-103.7257843,7642.0
757,4230133632,,LINK VJ RANCH 14-23 E 5H,,3/2/2018,,,,9/1/2018,229777.5,501891.0,146129.0,,,,,H,OIL,,,31.85494995,-103.7257843,0.0
758,4230133634,"EOG RESOURCES, INC.",LINK VJ RANCH 14-23 G 7H,7H,3/11/2018,,,9/3/2018,9/1/2018,239236.3379,514316.0,153517.0,,,,,H,OIL,WOLFCAMP,,31.85521317,-103.7208176,7866.0
759,4230133634,,LINK VJ RANCH 14-23 G 7H,,3/11/2018,,,,9/1/2018,239236.3379,514316.0,153517.0,,,,,H,OIL,,,31.85521317,-103.7208176,0.0
760,4230133630,"EOG RESOURCES, INC.",LINK VJ RANCH 23-11 C,3H,2/28/2018,,,8/30/2018,8/1/2018,205190.6693,440752.0,131732.0,,,,,H,OIL,WOLFCAMP,,31.83196259,-103.7303848,10221.0
761,4230133630,,LINK VJ RANCH 23-11 C,,2/28/2018,,,,8/1/2018,205190.6693,440752.0,131732.0,,,,,H,OIL,,,31.83196259,-103.7303848,0.0
762,4230133699,ANADARKO E&P ONSHORE LLC,SILVERTIP 76-7 UNIT A 5H,5H,2/4/2018,,,10/11/2018,10/1/2018,401025.3672,656834.0,291553.031,,,,,H,OIL,WOLFCAMP,,31.968517300000002,-103.59536740000001,10641.0
763,4230133699,,SILVERTIP 76-7 UNIT A 5H,,2/4/2018,,,,10/1/2018,401025.3672,656834.0,291553.031,,,,,H,OIL,,,31.968517300000002,-103.59536740000001,0.0
764,4230133699,ANADARKO E&P ONSHORE LLC,SILVERTIP 76-7 UNIT A 5H,5H,2/4/2018,,,4/15/2018,10/1/2018,401025.3672,656834.0,291553.031,,,,,H,OIL,,,31.968517300000002,-103.59536740000001,0.0
765,4230133708,ANADARKO E&P ONSHORE LLC,SASSAFRAS 55-1-24 UNIT 2H,2H,5/1/2018,,,8/21/2018,8/1/2018,198845.9961,490992.0,117014.0,,,,,H,OIL,WOLFCAMP,,31.95744896,-103.71659090000001,10121.0
766,4230133708,,SASSAFRAS 55-1-24 UNIT 2H,,5/1/2018,,,,8/1/2018,198845.9961,490992.0,117014.0,,,,,H,OIL,,,31.95744896,-103.71659090000001,0.0
767,4230133711,,RIPPIN WRANGLER C26-19 5H,,12/22/2017,,,,3/1/2018,66046.16724,77587.0,53115.0,,,,,H,OIL,,,31.83898354,-103.4484253,0.0
768,4230133711,ANADARKO E&P ONSHORE LLC,RIPPIN WRANGLER C26-19 5H,5H,12/22/2017,,,3/23/2018,3/1/2018,66046.16724,77587.0,53115.0,,,,,H,OIL,,,31.83898354,-103.4484253,4383.0
769,4230133698,,SILVERTIP 76-7 UNIT A 4H,,1/1/2018,,,,12/1/2018,94720.16602,148111.0,70035.0,,,,,H,OIL,,,31.968517300000002,-103.59545899999999,0.0
770,4230133698,ANADARKO E&P ONSHORE LLC,SILVERTIP 76-7 UNIT A 4H,4H,1/1/2018,,,2/3/2018,12/1/2018,94720.16602,148111.0,70035.0,,,,,H,OIL,,,31.968517300000002,-103.59545899999999,0.0
771,4230133698,ANADARKO E&P ONSHORE LLC,SILVERTIP 76-7 UNIT A 4H,4H,1/1/2018,,,12/6/2018,12/1/2018,94720.16602,148111.0,70035.0,,,,,H,OIL,,,31.968517300000002,-103.59545899999999,10605.0
772,4230133730,,ZUMA 3 B203CN,,2/2/2018,,,,5/1/2018,180170.33399999997,491768.0,98209.0,,,,,H,OIL,,,31.99947357,-103.95001979999999,0.0
773,4230133730,MEWBOURNE OIL COMPANY,ZUMA 3 B203CN,B203CN,2/2/2018,,,5/17/2018,5/1/2018,180170.33399999997,491768.0,98209.0,,,,,H,OIL,,,31.99947357,-103.95001979999999,4481.0
774,4230133739,,STATE-JUDGE 48-3 WS 1H,,5/17/2018,,,,1/1/2019,36458.501339999995,51903.0,27808.0,,,,,H,OIL,,,31.77993011,-103.5119095,0.0
775,4230133739,"HEADINGTON ENERGY PARTNERS, LLC",STATE-JUDGE 48-3 WS 1H,1H,5/17/2018,,,6/19/2018,1/1/2019,36458.501339999995,51903.0,27808.0,,,,,H,OIL,,,31.77993011,-103.5119095,0.0
776,4230133731,,ZUMA 3 W101CN,,12/7/2017,,,,5/1/2018,473783.9883,1677756.0,194158.0,,,,,H,OIL,,,31.99947357,-103.9496918,0.0
777,4230133731,MEWBOURNE OIL COMPANY,ZUMA 3 W101CN,W101CN,12/7/2017,,,5/17/2018,5/1/2018,473783.9883,1677756.0,194158.0,,,,,H,OIL,,,31.99947357,-103.9496918,4582.0
778,4230133677,MATADOR PRODUCTION COMPANY,WOLF 80-TTT-B33-WF SA 207H,207H,2/5/2018,,,4/30/2018,4/1/2018,354843.8268,872453.0,209435.0,,,,,H,OIL,WOLFCAMP,,31.68538094,-103.61159520000001,6923.0
779,4230133677,,WOLF 80-TTT-B33-WF SA 207H,,2/5/2018,,,,4/1/2018,354843.8268,872453.0,209435.0,,,,,H,OIL,,,31.68538094,-103.61159520000001,0.0
780,4230133724,COG OPERATING LLC,BRUNSON F 1323H,1323H,1/11/2018,,,5/30/2018,6/1/2018,143610.501,175473.0,114365.0,,,,,H,OIL,WOLFCAMP,,31.93709755,-103.4898834,4970.0
781,4230133724,,BRUNSON F 1323H,,1/11/2018,,,,6/1/2018,143610.501,175473.0,114365.0,,,,,H,OIL,,,31.93709755,-103.4898834,0.0
782,4230133753,ANADARKO E&P ONSHORE LLC,POPLAR 55-1-24 UNIT 1H,1H,12/21/2017,,,4/11/2018,4/1/2018,89143.99918,438036.0,16138.0,,,,,H,OIL,WOLFCAMP,,31.95739555,-103.7023926,0.0
783,4230133753,ANADARKO E&P ONSHORE LLC,POPLAR 55-1-24 UNIT 1H,1H,12/21/2017,,,4/11/2018,4/1/2018,89143.99918,438036.0,16138.0,,,,,H,OIL,,,31.95739555,-103.7023926,10119.0
784,4230133753,,POPLAR 55-1-24 UNIT 1H,,12/21/2017,,,,4/1/2018,89143.99918,438036.0,16138.0,,,,,H,OIL,,,31.95739555,-103.7023926,0.0
785,4230133748,,STATE-JUDGE 48-3 WS V 5H,,2/22/2018,,,,2/1/2019,2497.333252,2432.0,2092.0,,,,,H,OIL,,,31.78001022,-103.50535579999999,0.0
786,4230133748,"HEADINGTON ENERGY PARTNERS, LLC",STATE-JUDGE 48-3 WS V 5H,5H,2/22/2018,,,4/18/2018,2/1/2019,2497.333252,2432.0,2092.0,,,,,H,OIL,,,31.78001022,-103.50535579999999,0.0
787,4230133790,,MUSTANG 28-21 UNIT 2H,,2/18/2018,,,,6/1/2018,103925.83300000001,109979.0,85596.0,,,,,H,OIL,,,31.81805801,-103.3645782,0.0
788,4230133790,ANADARKO E&P ONSHORE LLC,MUSTANG 28-21 UNIT 2H,2H,2/18/2018,,,6/13/2018,6/1/2018,103925.83300000001,109979.0,85596.0,,,,,H,OIL,,,31.81805801,-103.3645782,10061.0
789,4230133756,,Z&T 42 E006,,12/19/2017,,,,4/1/2018,229374.6699,436462.0,156631.0,,,,,H,OIL,,,31.91200066,-103.69098659999999,0.0
790,4230133756,"Rosehill Operating Company, LLC",Z&T 42 E006,E006,12/19/2017,,,4/5/2018,4/1/2018,229374.6699,436462.0,156631.0,,,,,H,OIL,,,31.91200066,-103.69098659999999,4896.0
791,4230133755,,STATE PATHFINDER 7 38H,,12/27/2017,,,,2/1/2018,93516.49902,207555.0,58924.0,,,,,H,OIL,,,31.99954414,-103.6289902,0.0
792,4230133755,"EOG RESOURCES, INC.",STATE PATHFINDER 7 38H,38H,12/27/2017,,,2/14/2018,2/1/2018,93516.49902,207555.0,58924.0,,,,,H,OIL,,,31.99954414,-103.6289902,4540.0
793,4230133792,"ROSEHILL OPERATING COMPANY, LLC",Z&T 20 D001,D001,1/8/2018,,,5/31/2018,5/1/2018,166254.1797,289098.9,118071.031,,,,,H,OIL,BONE SPRING,,31.95575333,-103.6771393,4856.0
794,4230133792,"ROSEHILL OPERATING COMPANY, LLC",Z&T 20 D001,D001,1/8/2018,,,12/6/2018,5/1/2018,166254.1797,289098.9,118071.031,,,,,H,OIL,BONE SPRING,,31.95575333,-103.6771393,0.0
795,4230133792,,Z&T 20 D001,,1/8/2018,,,,5/1/2018,166254.1797,289098.9,118071.031,,,,,H,OIL,,,31.95575333,-103.6771393,0.0
796,4230133759,,Z&T 42 G009,,1/25/2018,,,,4/1/2018,229428.832,436433.0,156690.0,,,,,H,OIL,,,31.91200256,-103.6856689,0.0
797,4230133759,"Rosehill Operating Company, LLC",Z&T 42 G009,G009,1/25/2018,,,4/5/2018,4/1/2018,229428.832,436433.0,156690.0,,,,,H,OIL,,,31.91200256,-103.6856689,4534.0
798,4230133794,,Z&T 20 C001,,1/9/2018,,,,6/1/2018,130827.0439,298610.3,81058.66,,,,,H,OIL,,,31.95575333,-103.67724609999999,0.0
799,4230133794,"ROSEHILL OPERATING COMPANY, LLC",Z&T 20 C001,C001,1/9/2018,,,6/1/2018,6/1/2018,130827.0439,298610.3,81058.66,,,,,H,OIL,,,31.95575333,-103.67724609999999,0.0
800,4230133794,"ROSEHILL OPERATING COMPANY, LLC",Z&T 20 C001,C001,1/9/2018,,,11/16/2018,6/1/2018,130827.0439,298610.3,81058.66,,,,,H,OIL,,,31.95575333,-103.67724609999999,4546.0
801,4230133758,,Z&T 42 F005,,1/4/2018,,,,4/1/2018,229428.0,436446.0,156687.0,,,,,H,OIL,,,31.91200066,-103.6909103,0.0
802,4230133758,"Rosehill Operating Company, LLC",Z&T 42 F005,F005,1/4/2018,,,4/5/2018,4/1/2018,229428.0,436446.0,156687.0,,,,,H,OIL,,,31.91200066,-103.6909103,4279.0
803,4230133814,"WPX ENERGY PERMIAN, LLC",CBR 9-4B 2H,2H,1/10/2018,,,1/13/2019,9/1/2018,314304.3281,969410.0,152736.0,,,,,H,OIL,WOLFCAMP,,31.96998787,-103.8684998,0.0
804,4230133814,,CBR 9-4B 2H,,1/10/2018,,,,9/1/2018,314304.3281,969410.0,152736.0,,,,,H,OIL,,,31.96998787,-103.8684998,0.0
805,4230133814,"WPX ENERGY PERMIAN, LLC",CBR 9-4B 2H,2H,1/10/2018,,,9/12/2018,9/1/2018,314304.3281,969410.0,152736.0,,,,,H,OIL,,,31.96998787,-103.8684998,0.0
806,4230133814,"WPX ENERGY PERMIAN, LLC",CBR 9-4B 2H,2H,1/10/2018,,,9/12/2018,9/1/2018,314304.3281,969410.0,152736.0,,,,,H,OIL,,,31.96998787,-103.8684998,10047.0
807,4230133793,"ROSEHILL OPERATING COMPANY, LLC",Z&T 20 B002,B002,1/8/2018,,,12/4/2018,6/1/2018,137632.6006,295282.3,88418.88,,,,,H,OIL,WOLFCAMP,,31.95575333,-103.67736049999999,4856.0
808,4230133793,,Z&T 20 B002,,1/8/2018,,,,6/1/2018,137632.6006,295282.3,88418.88,,,,,H,OIL,,,31.95575333,-103.67736049999999,0.0
809,4230133793,"ROSEHILL OPERATING COMPANY, LLC",Z&T 20 B002,B002,1/8/2018,,,6/5/2018,6/1/2018,137632.6006,295282.3,88418.88,,,,,H,OIL,,,31.95575333,-103.67736049999999,0.0
810,4230133813,MEWBOURNE OIL COMPANY,KENTZEL STATE 42 W101CN,W101CN,3/27/2018,,,8/10/2018,8/1/2018,217033.6641,540634.0,126928.0,,,,,H,OIL,WOLFCAMP,,31.91204643,-103.79856109999999,4547.0
811,4230133813,,KENTZEL STATE 42 W101CN,,3/27/2018,,,,8/1/2018,217033.6641,540634.0,126928.0,,,,,H,OIL,,,31.91204643,-103.79856109999999,0.0
812,4230133791,ANADARKO E&P ONSHORE LLC,MUSTANG 28-21 UNIT 3H,3H,3/2/2018,,,9/13/2018,9/1/2018,100347.1655,94471.0,84602.0,,,,,H,OIL,WOLFCAMP,,31.81803322,-103.3646698,10093.0
813,4230133791,Anadarko Petroleum Corporation,MUSTANG 28-21 UNIT 3H,,3/2/2018,,,5/30/2018,9/1/2018,100347.1655,94471.0,84602.0,,,,,H,OIL,,,31.81803322,-103.3646698,0.0
814,4230133810,,EBONY 55-1-40 UNIT 3H,,3/8/2018,,,,5/1/2018,102254.8359,253523.0,60001.0,,,,,H,OIL,,,31.91368484,-103.7671127,0.0
815,4230133810,ANADARKO E&P ONSHORE LLC,EBONY 55-1-40 UNIT 3H,3H,3/8/2018,,,5/6/2018,5/1/2018,102254.8359,253523.0,60001.0,,,,,H,OIL,,,31.91368484,-103.7671127,7416.0
